Time_submitted,text,rating,Total_thumbsup,Reply,sentiment,text_length,word_count,text_clean
2022-06-16 17:02:16,Fazool app hai. Without internet chl hi ni sakti ya app to faida. Is sy bhtr bnda YouTube sy songs sun ly. Baat to aik hi hai. Na hi download ki option hai. Na save ki option hai k banda save krky baad mai hi sun ly.,1,0,,0,216,47,fazool app hai internet chl hi ni sakti ya app faida sy bhtr bnda youtube sy song sun ly baat aik hi hai na hi download ki option hai na save ki option hai banda save krky baad mai hi sun ly
2022-06-29 23:34:49,"Doesn't have everything I was looking for, but it has way more than I was expecting.",5,0,,1,84,16,not look way expect
2022-06-04 14:15:57,I used to like this app as the advertising used to be minimal once every 30 minutes. Now you can't even go to songs because they have to have ads between every song now.. I will be uninstalling this app and never use it again,1,0,,0,225,45,like app advertising minimal 30 minute not song ad song uninstalle app use
2022-05-30 19:10:28,I using first time I think good app But sleeping timer mode is not available 😐,4,0,,1,78,16,time think good app sleep timer mode available
2022-06-08 06:19:25,great application!!! don't miss to upload.,5,0,,1,42,6,great application not miss upload
2022-05-31 16:16:12,"Fantastic ,Lovit, spotify is the Best !!",5,0,,1,40,7,fantastic lovit spotify good
2022-06-05 06:57:48,This is the best music I have ever encountered and so easy to use.,5,0,,1,66,14,good music encounter easy use
2022-06-29 07:00:06,"I use to love this app. To me, it use to be one of the best music apps. But after last update, it has gone down hill. Now when I listen to a playlist it will just start playing random music and then start the playlist over again. I use to never have any problems. Now it is full of bugs. Until it gets fixed, I won't be using it anymore. Until it is fixed, I wouldn't recommend it to others either.",1,2,,0,398,82,use love app use good music app update go hill listen playlist start play random music start playlist use problem bug get fix will not anymore fix not recommend
2022-06-15 03:30:11,"This app gives me a semi, free version is great on my PS4. 4 years later, I'm checking my review. This still rings true. I still have spotify, but it's giving me a full on stiffy. I have premium now, I'm never going back. I use it in my car with android auto, it's on all my consoles, Google home devices, on the PC while doing schoolwork. When I go out, I'm using my galaxy buds - I live, eat, breathe, piss and bleed spotify. I will do anything for spotify, it is my BB.",5,0,,1,472,95,app give semi free version great ps4 year later check review ring true spotify give stiffy premium go use car android auto console google home device pc schoolwork galaxy bud live eat breathe piss bleed spotify spotify bb
2022-06-05 12:50:35,"It's crashed multiple times in vivo v23e. I think problem is in Android OS, i think not properly complies. Improve it as soon as possible. Because I don't want someone think worng about about Spotify music.",1,0,,0,206,36,crashed multiple time vivo v23e think problem android os think properly complie improve soon possible not want think worng spotify music
2022-07-04 05:44:50,Been using Spotify for years now. I really can't fault it 😎,5,0,,1,59,12,spotify year not fault
2022-06-21 21:56:04,"Used to be really good. Lots of issues and glitches now, it constantly disconnects between my phone and other devices. Wondering if other apps are better for the price 🤔",2,1,,0,169,30,good lot issue glitch constantly disconnect phone device wonder app well price
2022-06-10 21:47:21,"Ads every 5 minutes even after their ""30 minutes for free"" claim.",1,0,,0,65,12,ad minute 30 minute free claim
2022-07-01 15:18:43,"So much music, not enough time",5,0,,1,30,6,music time
2022-07-06 11:19:00,Nice sound quality,5,0,,1,18,3,nice sound quality
2022-07-06 04:20:09,Removed features being used by the client base without any notice. Rather go to YouTube music then continue paying Spotify money. Bring back Spotify connect function and I'll take my review back.,1,1,,0,195,32,remove feature client base notice youtube music continue pay spotify money bring spotify connect function ill review
2022-06-08 01:14:49,Best music app on the market!!,5,0,,1,30,6,good music app market
2022-06-24 01:22:39,Was good. Started getting glitchy over last couple of months until it stopped working. Despite reinstalling ap. will change to someting else.,2,0,,0,141,22,good start get glitchy couple month stop work despite reinstall ap change somete
2022-06-14 01:52:00,I love it so much I can download a lot of music and enjoy as much as I can and the price is very affordable ❤️❤️❤️💖💖💖😩,5,0,,1,118,26,love download lot music enjoy price affordable
2022-06-26 17:39:33,"I love listening song,s on this app but one problem it have much adds but this is the best app and this is much better than gaana",5,0,,1,129,27,love listen song app problem add good app well gaana
2022-06-07 18:29:03,Always a good mix. Very reasonable ads for such a great service!,5,0,,1,64,12,good mix reasonable ad great service
2022-06-15 21:40:27,The service of Spotify is great but the app is trash will not load or will crash repeatedly it appears that they do not maintain the app on a ongoing basis.,1,0,,0,156,31,service spotify great app trash load crash repeatedly appear maintain app ongoing basis
2022-06-03 17:26:08,Best application for music..loved it😍,5,0,,1,37,5,good application musicloved
2022-06-06 06:20:02,It's a really good music app and Injoy it alot and it always has new music every week for u to listen to.,5,0,,1,105,23,good music app injoy alot new music week listen
2022-06-28 19:26:19,So dumb that you guys were out for a while and silly haven't fixed this app like I pick a song and it puts on another song that just didn't even pick I recommend people to use another app instead of this one,1,0,,0,207,43,dumb guy silly not fix app like pick song put song not pick recommend people use app instead
2022-06-17 22:54:01,Really bad when I search up a song I di find it but it takes me through a whole Playlist and I can't skip. However when I do find the song I want I can't put it on repeat I remeber back them you could. Spotify explain,1,0,,0,217,47,bad search song di find take playlist not skip find song want not repeat remeber spotify explain
2022-07-03 14:23:36,My Spotify won't open and is stuck at the logo,1,2,,0,46,10,spotify will not open stick logo
2022-07-02 14:52:48,"Regardless if you use free edition or buy premium, you will ALWAYS get ads. Will upgrade score when Spotify fixes this but I don't see it happening as Ive used Spotify premium for years",2,0,,0,185,34,regardless use free edition buy premium ad upgrade score spotify fix not happen ve spotify premium year
2022-06-17 12:34:51,Always recommended but you always need a strong internet to play songs .,5,0,,1,72,13,recommend need strong internet play song
2022-06-24 11:32:07,Thanks Spotify keep it up best app,5,0,,1,34,7,thank spotify good app
2022-06-30 05:07:54,"Best new music engine, lots of o scu trax. Where's Anne now?",5,0,,1,60,12,good new music engine lot scu trax anne
2022-06-17 16:20:24,It's straight forward everything is there. Although they should minimize the amount of ads there a lot!,5,0,,1,103,17,straight forward minimize ad lot
2022-06-10 10:31:47,My downloads do not always play offline.,1,0,,0,40,7,download play offline
2022-06-25 17:07:21,"There's such variety and available music that you can enjoy tremendous amounts of diversity, I love that. Old and new artists, it's wonderful. Music to relax, music to work out with, music to inspire, music to motivate! Spotify is fantastic! I like that I can share with my Husband too. I also like that wherever I utilize Spotify my playlists remain as I make them, cool...really happy with Spotify!",5,1,,1,400,69,variety available music enjoy tremendous amount diversity love old new artist wonderful music relax music work music inspire music motivate spotify fantastic like share husband like utilize spotify playlist remain coolreally happy spotify
